,movieId,title,genres
60,97,Waterworld (1995),Action|Adventure|Sci-Fi
61,451,Billy Madison (1995),Comedy
62,121,Clerks (1994),Comedy
63,616,Don Juan DeMarco (1995),Comedy|Drama|Romance
64,423,Disclosure (1994),Drama|Thriller
65,62,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy
66,255,Ed Wood (1994),Comedy|Drama
67,514,French Kiss (1995),Action|Comedy|Romance
68,898,Hoop Dreams (1994),Documentary
69,554,I.Q. (1994),Comedy|Romance
70,108,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror
71,729,Junior (1994),Comedy|Sci-Fi
72,5,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
73,588,Little Women (1994),Drama
74,780,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance
75,264,Legends of the Fall (1994),Drama|Romance|War|Western
76,853,"Madness of King George, The (1994)",Comedy|Drama
77,910,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi
78,679,Miracle on 34th Street (1994),Drama
79,618,Nell (1994),Drama
80,161,Natural Born Killers (1994),Action|Crime|Thriller
81,133,Outbreak (1995),Action|Drama|Sci-Fi|Thriller
82,63,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
83,2,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
84,203,Quiz Show (1994),Drama
85,820,"Quick and the Dead, The (1995)",Action|Thriller|Western
86,680,"Specialist, The (1994)",Action|Drama|Thriller
87,56,Stargate (1994),Action|Adventure|Sci-Fi
88,200,"Santa Clause, The (1994)",Comedy|Drama|Fantasy
89,1,"Shawshank Redemption, The (1994)",Crime|Drama
90,749,Tank Girl (1995),Action|Comedy|Sci-Fi
91,112,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi
92,444,Tommy Boy (1995),Comedy
93,216,What's Eating Gilbert Grape (1993),Drama
94,140,While You Were Sleeping (1995),Comedy|Romance
95,801,Muriel's Wedding (1994),Comedy
96,40,Ace Ventura: Pet Detective (1994),Comedy
97,705,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama
98,877,Bullets Over Broadway (1994),Comedy
99,104,Clear and Present Danger (1994),Action|Crime|Drama|Thriller
100,371,"Client, The (1994)",Drama|Mystery|Thriller
101,297,"Crow, The (1994)",Action|Crime|Fantasy|Thriller
102,584,"Flintstones, The (1994)",Children|Comedy|Fantasy
103,0,Forrest Gump (1994),Comedy|Drama|Romance|War
104,124,Four Weddings and a Funeral (1994),Comedy|Romance
105,766,"Jungle Book, The (1994)",Adventure|Children|Romance
106,32,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX
107,42,"Mask, The (1994)",Action|Comedy|Crime|Fantasy
108,239,Maverick (1994),Adventure|Comedy|Western
109,356,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy
110,630,"River Wild, The (1994)",Action|Thriller
111,33,Speed (1994),Action|Romance|Thriller
112,30,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller
113,190,Addams Family Values (1993),Children|Comedy|Fantasy
114,978,Airheads (1994),Comedy
115,339,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller
116,579,Carlito's Way (1993),Crime|Drama
117,391,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western
118,131,Cliffhanger (1993),Action|Adventure|Thriller
119,304,Coneheads (1993),Comedy|Sci-Fi
120,227,Dave (1993),Comedy|Romance
121,596,Dazed and Confused (1993),Comedy
122,204,Demolition Man (1993),Action|Adventure|Sci-Fi
123,132,"Firm, The (1993)",Drama|Thriller
124,702,Free Willy (1993),Adventure|Children|Drama
125,22,"Fugitive, The (1993)",Thriller
126,331,Hot Shots! Part Deux (1993),Action|Comedy|War
127,632,"Hudsucker Proxy, The (1994)",Comedy
128,253,In the Line of Fire (1993),Action|Thriller
129,6,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
130,409,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy
131,606,Executive Decision (1996),Action|Adventure|Thriller
132,568,Much Ado About Nothing (1993),Comedy|Romance
133,49,Mrs. Doubtfire (1993),Comedy|Drama
134,279,Philadelphia (1993),Drama
135,317,"Piano, The (1993)",Drama|Romance
136,262,Robin Hood: Men in Tights (1993),Comedy
137,774,Rudy (1993),Drama
138,9,Schindler's List (1993),Drama|War
139,636,Searching for Bobby Fischer (1993),Drama
140,117,Sleepless in Seattle (1993),Comedy|Drama|Romance
141,79,Blade Runner (1982),Action|Sci-Fi|Thriller
142,598,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller
143,154,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical
144,322,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance
145,291,Tombstone (1993),Action|Drama|Western
146,286,True Romance (1993),Crime|Thriller
147,707,"Brady Bunch Movie, The (1995)",Comedy
148,94,Home Alone (1990),Children|Comedy
149,95,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller
150,27,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical
151,8,Terminator 2: Judgment Day (1991),Action|Sci-Fi
152,38,Dances with Wolves (1990),Adventure|Drama|Western
153,23,Batman (1989),Action|Crime|Thriller
154,3,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
155,220,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical
156,46,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX
157,332,Pinocchio (1940),Animation|Children|Fantasy|Musical
158,61,Pretty Woman (1990),Comedy|Romance
159,28,Fargo (1996),Comedy|Crime|Drama|Thriller
160,797,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
161,529,"Aristocats, The (1970)",Animation|Children
162,747,Primal Fear (1996),Crime|Drama|Mystery|Thriller
163,802,Sgt. Bilko (1996),Comedy
164,891,Courage Under Fire (1996),Action|Crime|Drama|War
165,39,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller
166,288,Dragonheart (1996),Action|Adventure|Fantasy
167,456,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical
168,723,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
169,411,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
170,362,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
171,737,Multiplicity (1996),Comedy
172,958,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy
173,842,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller
174,84,"Rock, The (1996)",Action|Adventure|Thriller
175,80,Twister (1996),Action|Adventure|Romance|Thriller
176,947,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
177,904,Spy Hard (1996),Comedy
178,467,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy
179,144,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
180,610,Striptease (1996),Comedy|Crime
181,128,Trainspotting (1996),Comedy|Crime|Drama
182,16,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller
183,482,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance
184,397,"Cable Guy, The (1996)",Comedy|Thriller
185,583,Kingpin (1996),Comedy
186,292,Eraser (1996),Action|Drama|Thriller
187,198,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
188,498,Phenomenon (1996),Drama|Romance
189,743,"Time to Kill, A (1996)",Drama|Thriller
190,701,Ransom (1996),Crime|Thriller
191,788,Matilda (1996),Children|Comedy|Fantasy
192,869,Emma (1996),Comedy|Drama|Romance
193,542,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
194,569,Tin Cup (1996),Comedy|Drama|Romance
195,21,"Godfather, The (1972)",Crime|Drama
196,961,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
197,901,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
198,480,Singin' in the Rain (1952),Comedy|Musical|Romance
199,711,Breakfast at Tiffany's (1961),Drama|Romance
200,334,Vertigo (1958),Drama|Mystery|Romance|Thriller
201,192,Rear Window (1954),Mystery|Thriller
202,369,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
203,962,"Apartment, The (1960)",Comedy|Drama|Romance
204,437,Some Like It Hot (1959),Comedy|Crime
205,134,Casablanca (1942),Drama|Romance
206,538,"Maltese Falcon, The (1941)",Film-Noir|Mystery
207,735,My Fair Lady (1964),Comedy|Drama|Musical|Romance
208,864,Sabrina (1954),Comedy|Romance
209,160,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
210,519,Gone with the Wind (1939),Drama|Romance|War
211,955,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
212,263,Citizen Kane (1941),Drama|Mystery
213,107,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
214,359,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance
215,928,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller
216,776,"African Queen, The (1951)",Adventure|Comedy|Romance|War
217,703,Cool Runnings (1993),Comedy
218,964,Angels in the Outfield (1994),Children|Comedy
219,587,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance
220,927,Robin Hood: Prince of Thieves (1991),Adventure|Drama
221,249,Mary Poppins (1964),Children|Comedy|Fantasy|Musical
222,727,Dumbo (1941),Animation|Children|Drama|Musical
223,621,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical
224,293,"Sound of Music, The (1965)",Musical|Romance
225,47,Die Hard (1988),Action|Crime|Thriller
226,573,That Thing You Do! (1996),Comedy|Drama
227,781,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller
228,706,William Shakespeare's Romeo + Juliet (1996),Drama|Romance
229,719,Swingers (1996),Comedy|Drama
230,896,Sleepers (1996),Thriller
231,90,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical
232,921,Sleeper (1973),Comedy|Sci-Fi
233,248,"Fish Called Wanda, A (1988)",Comedy|Crime
234,171,Monty Python's Life of Brian (1979),Comedy
235,746,Bonnie and Clyde (1967),Crime|Drama
236,580,Dirty Dancing (1987),Drama|Musical|Romance
237,68,Reservoir Dogs (1992),Crime|Mystery|Thriller
238,303,Platoon (1986),Drama|War
239,487,Basic Instinct (1992),Crime|Mystery|Thriller
240,704,"Doors, The (1991)",Drama
241,590,"Crying Game, The (1992)",Drama|Romance|Thriller
242,82,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi
243,196,Top Gun (1986),Action|Romance
244,935,"People vs. Larry Flynt, The (1996)",Comedy|Drama
245,309,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
246,649,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller
247,60,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
248,381,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime
249,777,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama
250,954,"Grifters, The (1990)",Crime|Drama|Film-Noir
251,518,"English Patient, The (1996)",Drama|Romance|War
252,65,One Flew Over the Cuckoo's Nest (1975),Drama
253,12,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
254,52,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
255,18,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
256,343,Brazil (1985),Fantasy|Sci-Fi
257,76,Aliens (1986),Action|Adventure|Horror|Sci-Fi
258,243,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
259,367,12 Angry Men (1957),Drama
260,531,Lawrence of Arabia (1962),Adventure|Drama|War
261,88,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller
262,349,To Kill a Mockingbird (1962),Drama
263,113,Apocalypse Now (1979),Action|Drama|War
264,20,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
265,75,Goodfellas (1990),Crime|Drama
266,45,Alien (1979),Horror|Sci-Fi
267,433,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror
268,194,Psycho (1960),Crime|Horror
269,193,"Blues Brothers, The (1980)",Action|Comedy|Musical
270,72,"Godfather: Part II, The (1974)",Crime|Drama
271,129,Full Metal Jacket (1987),Drama|War
272,911,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi
273,225,Amadeus (1984),Drama
274,627,Raging Bull (1980),Drama
275,350,Annie Hall (1977),Comedy|Romance
276,628,"Boot, Das (Boat, The) (1981)",Action|Drama|War
277,299,"Sting, The (1973)",Comedy|Crime
278,988,Harold and Maude (1971),Comedy|Drama|Romance
279,70,"Terminator, The (1984)",Action|Sci-Fi|Thriller
280,615,Glory (1989),Drama|War
281,795,Manhattan (1979),Comedy|Drama|Romance
282,184,Dead Poets Society (1989),Drama
283,213,"Graduate, The (1967)",Comedy|Drama|Romance
284,734,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
285,517,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
286,344,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
287,972,Better Off Dead... (1985),Comedy|Romance
288,106,"Shining, The (1980)",Horror
289,168,Stand by Me (1986),Adventure|Drama
290,775,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror
291,563,"Great Escape, The (1963)",Action|Adventure|Drama|War
292,558,"Deer Hunter, The (1978)",Drama|War
293,50,Groundhog Day (1993),Comedy|Fantasy|Romance
294,522,Unforgiven (1992),Drama|Western
295,876,"Manchurian Candidate, The (1962)",Crime|Thriller|War
296,893,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
297,34,Back to the Future (1985),Adventure|Comedy|Sci-Fi
298,863,Fried Green Tomatoes (1991),Comedy|Crime|Drama
299,803,Patton (1970),Drama|War
300,659,Akira (1988),Action|Adventure|Animation|Sci-Fi
301,472,Highlander (1986),Action|Adventure|Fantasy
302,364,Cool Hand Luke (1967),Drama
303,259,Young Frankenstein (1974),Comedy|Fantasy
304,405,Fantasia (1940),Animation|Children|Fantasy|Musical
305,608,Heathers (1989),Comedy
306,750,Ben-Hur (1959),Action|Adventure|Drama
307,282,This Is Spinal Tap (1984),Comedy
308,55,Indiana Jones and the Last Crusade (1989),Action|Adventure
309,963,Gandhi (1982),Drama
310,913,"Killing Fields, The (1984)",Drama|War
311,382,Field of Dreams (1989),Children|Drama|Fantasy
312,313,Butch Cassidy and the Sundance Kid (1969),Action|Western
313,188,When Harry Met Sally... (1989),Comedy|Romance
314,483,Alien³ (a.k.a. Alien 3) (1992),Action|Horror|Sci-Fi|Thriller
315,535,"Birds, The (1963)",Horror|Thriller
316,887,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller
317,714,Carrie (1976),Drama|Fantasy|Horror|Thriller
318,973,"Nightmare on Elm Street, A (1984)",Horror|Thriller
319,166,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller
320,489,Sling Blade (1996),Drama
321,490,101 Dalmatians (1996),Adventure|Children|Comedy
322,267,Die Hard 2 (1990),Action|Adventure|Thriller
323,513,Star Trek: The Motion Picture (1979),Adventure|Sci-Fi
324,575,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi
325,872,Star Trek V: The Final Frontier (1989),Action|Sci-Fi
326,312,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller
327,576,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi
328,553,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi
329,333,Batman Returns (1992),Action|Crime
330,270,Grease (1978),Comedy|Musical|Romance
331,164,Jaws (1975),Action|Horror
332,183,Mars Attacks! (1996),Action|Comedy|Sci-Fi
333,187,Jerry Maguire (1996),Drama|Romance
334,358,Raising Arizona (1987),Comedy
335,499,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi
336,833,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime
337,258,Scream (1996),Comedy|Horror|Mystery|Thriller
338,657,"Last of the Mohicans, The (1992)",Action|Romance|War|Western
339,422,Donnie Brasco (1997),Crime|Drama
340,991,Private Parts (1997),Comedy|Drama
341,881,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller
342,236,Liar Liar (1997),Comedy
343,975,Anaconda (1997),Action|Adventure|Thriller
344,342,Grosse Pointe Blank (1997),Comedy|Crime|Romance
345,888,Romy and Michele's High School Reunion (1997),Comedy
346,137,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy
347,93,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi
348,274,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller
349,341,Con Air (1997),Action|Adventure|Thriller
350,591,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller
351,836,Hercules (1997),Adventure|Animation|Children|Comedy|Musical
352,626,My Best Friend's Wedding (1997),Comedy|Romance
353,217,Face/Off (1997),Action|Crime|Drama|Thriller
354,37,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi
355,199,Contact (1997),Drama|Sci-Fi
356,843,Conan the Barbarian (1982),Action|Adventure|Fantasy
357,557,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller
358,348,Air Force One (1997),Action|Thriller
359,170,"Hunt for Red October, The (1990)",Action|Adventure|Thriller
360,145,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
361,219,"Game, The (1997)",Drama|Mystery|Thriller
362,427,Chasing Amy (1997),Comedy|Drama|Romance
363,375,"Full Monty, The (1997)",Comedy|Drama
364,813,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller
365,434,The Devil's Advocate (1997),Drama|Mystery|Thriller
366,182,Gattaca (1997),Drama|Sci-Fi|Thriller
367,751,Stripes (1981),Comedy|War
368,658,Boogie Nights (1997),Drama
369,622,Witness (1985),Drama|Romance|Thriller
370,206,Starship Troopers (1997),Action|Sci-Fi
371,77,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi
372,526,Alien: Resurrection (1997),Action|Horror|Sci-Fi
373,53,Good Will Hunting (1997),Drama|Romance
374,832,Scream 2 (1997),Comedy|Horror|Mystery|Thriller
375,57,Titanic (1997),Drama|Romance
376,509,Tomorrow Never Dies (1997),Action|Adventure|Thriller
377,461,Jackie Brown (1997),Crime|Drama|Thriller
378,116,"Big Lebowski, The (1998)",Comedy|Crime
379,837,Wag the Dog (1997),Comedy
380,462,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller
381,380,"Wedding Singer, The (1998)",Comedy|Romance
382,147,As Good as It Gets (1997),Comedy|Drama|Romance
383,847,Wild Things (1998),Crime|Drama|Mystery|Thriller
384,886,Lost in Space (1998),Action|Adventure|Sci-Fi
385,560,Deep Impact (1998),Drama|Sci-Fi|Thriller
386,789,Godzilla (1998),Action|Sci-Fi|Thriller
387,503,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama
388,512,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance
389,578,"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller
390,814,Dr. Dolittle (1998),Comedy
391,817,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller
392,159,Armageddon (1998),Action|Romance|Sci-Fi|Thriller
393,791,Lethal Weapon 4 (1998),Action|Comedy|Crime|Thriller
394,481,Pi (1998),Drama|Sci-Fi|Thriller
395,118,There's Something About Mary (1998),Comedy|Romance
396,762,West Side Story (1961),Drama|Musical|Romance
397,642,"French Connection, The (1971)",Action|Crime|Thriller
398,295,Rocky (1976),Drama
399,148,Rain Man (1988),Drama
400,592,Labyrinth (1986),Adventure|Fantasy|Musical
401,98,"Breakfast Club, The (1985)",Comedy|Drama
402,936,Halloween (1978),Horror
403,476,Poltergeist (1982),Horror|Thriller
404,407,"Exorcist, The (1973)",Horror|Mystery
405,235,Lethal Weapon (1987),Action|Comedy|Crime|Drama
406,475,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama
407,502,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
408,599,Gremlins (1984),Comedy|Horror
409,368,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy
410,328,"Mask of Zorro, The (1998)",Action|Comedy|Romance
411,180,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi
412,176,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western
413,673,Bambi (1942),Animation|Children|Drama
414,469,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
415,699,Dune (1984),Adventure|Sci-Fi
416,528,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller
417,25,Saving Private Ryan (1998),Action|Drama|War
418,269,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi
419,875,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller
420,855,Roger & Me (1989),Documentary
421,505,Blue Velvet (1986),Drama|Mystery|Thriller
422,408,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical
423,390,Lady and the Tramp (1955),Animation|Children|Comedy|Romance
424,272,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance
425,981,"Mighty Ducks, The (1992)",Children|Comedy
426,537,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children
427,612,Peter Pan (1953),Animation|Children|Fantasy|Musical
428,647,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi
429,431,Splash (1984),Comedy|Fantasy|Romance
430,440,Tron (1982),Action|Adventure|Sci-Fi
431,949,"Jerk, The (1979)",Comedy
432,111,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy
433,676,"Addams Family, The (1991)",Children|Comedy|Fantasy
434,756,"Dark Crystal, The (1982)",Adventure|Fantasy
435,454,Sixteen Candles (1984),Comedy|Romance
436,784,Pretty in Pink (1986),Comedy|Drama|Romance
437,930,"Gods Must Be Crazy, The (1980)",Adventure|Comedy
438,815,Rosemary's Baby (1968),Drama|Horror|Thriller
439,550,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy
440,354,Blade (1998),Action|Horror|Thriller
441,165,Beetlejuice (1988),Comedy|Fantasy
442,617,Willow (1988),Action|Adventure|Fantasy
443,284,"Untouchables, The (1987)",Action|Crime|Drama
444,725,Rounders (1998),Drama
445,940,Cube (1997),Horror|Mystery|Sci-Fi|Thriller
446,924,Broadcast News (1987),Comedy|Drama|Romance
447,641,Say Anything... (1989),Comedy|Drama|Romance
448,363,"Few Good Men, A (1992)",Crime|Drama|Thriller
449,574,Rush Hour (1998),Action|Comedy|Crime|Thriller
450,551,Ronin (1998),Action|Crime|Thriller
451,510,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
452,677,"Player, The (1992)",Comedy|Crime|Drama
453,208,Edward Scissorhands (1990),Drama|Fantasy|Romance
454,524,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
455,794,"Producers, The (1968)",Comedy
456,336,My Cousin Vinny (1992),Comedy
457,320,Pleasantville (1998),Comedy|Drama|Fantasy
458,173,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
459,73,American History X (1998),Crime|Drama
460,907,"Waterboy, The (1998)",Comedy
461,278,Enemy of the State (1998),Action|Thriller
462,158,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
463,999,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy
464,882,Babe: Pig in the City (1998),Adventure|Children|Drama
465,787,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi
466,373,Rushmore (1998),Comedy|Drama
467,156,Shakespeare in Love (1998),Comedy|Drama|Romance
468,861,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller
469,398,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
470,555,Cocoon (1985),Comedy|Sci-Fi
471,987,Rocky II (1979),Action|Drama
472,897,Rocky IV (1985),Action|Drama
473,686,"Karate Kid, The (1984)",Drama
474,899,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama
