,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
166,GIhzzb9tjqLCYdNP_k3-dQ,Desert Botanical Garden,1201 N Galvin Pkwy,Phoenix,AZ,85008,33.461487,-111.944037,4.5,1205,1,"{'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'GoodForDancing': 'False', 'Music': ""{'dj': False, 'background_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Alcohol': ""u'none'"", 'HasTV': 'False', 'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""u'casual'"", 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'ByAppointmentOnly': 'False', 'DogsAllowed': 'False'}","Arts & Entertainment, Botanical Gardens, Venues & Event Spaces, Event Planning & Services","{'Monday': '17:30-21:30', 'Tuesday': '17:30-21:30', 'Wednesday': '17:30-21:30', 'Thursday': '17:30-21:30', 'Friday': '17:30-21:30', 'Saturday': '17:30-21:30', 'Sunday': '17:30-21:30'}"
167,BjH8Xepc10i6OhCDQdX6og,Emeril's New Orleans Fish House,3799 Las Vegas Blvd S,Las Vegas,NV,89109,36.102795,-115.168508,3.5,1204,1,"{'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'full_bar'"", 'BYOBCorkage': ""'no'"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '3', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'GoodForKids': 'False', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'WiFi': ""u'no'"", 'CoatCheck': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'DogsAllowed': 'False', 'GoodForDancing': 'False', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}""}","Cajun/Creole, Seafood, Restaurants, American (New), Bars, Nightlife","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-22:0'}"
168,tQifTiY-vutj8orxcMJKfQ,Triple George Grill,"201 N 3rd St, Ste 120",Las Vegas,NV,89101,36.1718195,-115.1423178,4,1202,1,"{'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""'full_bar'"", 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'HappyHour': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': True}"", 'Caters': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'DogsAllowed': 'False'}","American (New), Seafood, Steakhouses, Restaurants","{'Monday': '16:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '16:0-0:0', 'Sunday': '16:0-23:0'}"
170,ukCTLs6T8LY1eUBXiAlmCg,Steak 44,5101 N 44th St,Phoenix,AZ,85018,33.51147081,-111.9860756,4.5,1201,1,"{'BikeParking': 'True', 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': True, 'valet': True}"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'dressy'"", 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForDancing': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'RestaurantsTakeOut': 'False', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BusinessAcceptsCreditCards': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'DogsAllowed': 'False', 'WiFi': ""u'free'""}","Seafood, Steakhouses, Restaurants, Nightlife, Wine Bars, Bars","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '13:0-21:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}"
171,SurnOSM2bVVN4-Js3G23RQ,House of Tricks,114 E 7th St,Tempe,AZ,85281,33.4235148,-111.9374375,4,1200,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'BYOBCorkage': ""'no'"", 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'BikeParking': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '3', 'Alcohol': ""'full_bar'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForDancing': 'False', 'HappyHour': 'True', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}""}","Bars, Nightlife, French, Wine Bars, Restaurants, Real Estate, Home Services, American (New)","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}"
173,zcScEL0WEdFkROcnz5379g,The Boiling Crab,4025 S Decatur Blvd,Las Vegas,NV,89103,36.11712817,-115.2085109,4,1198,1,"{'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'True'}","Seafood, Cajun/Creole, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '12:0-20:0', 'Wednesday': '15:0-22:0', 'Thursday': '15:0-22:0', 'Friday': '15:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}"
175,AhPmh0NaRDbEYyhd9egzLA,Joyride Taco House,5202 N Central Ave,Phoenix,AZ,85012,33.513075,-112.0739693,4,1192,1,"{'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}"", 'Alcohol': ""u'full_bar'"", 'DogsAllowed': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'RestaurantsReservations': 'True', 'WiFi': ""'free'"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'HappyHour': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsAttire': ""u'casual'"", 'DriveThru': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'RestaurantsDelivery': 'True'}","Vegetarian, Food, Restaurants, Mexican, Tacos","{'Monday': '0:0-0:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}"
176,_9vGmNrEcLWFOnUzeUdfag,Joe's Real BBQ,301 N Gilbert Rd,Gilbert,AZ,85234,33.355063,-111.7892735,4,1191,1,"{'Alcohol': ""'none'"", 'RestaurantsAttire': ""'casual'"", 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'BYOBCorkage': ""'no'"", 'Caters': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Corkage': 'False', 'DogsAllowed': 'False', 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'HasTV': 'True'}","Local Flavor, Barbeque, Comfort Food, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
177,HQcel0uvg7N7KfhHJChfSQ,Sushi Kaya,"4355 Spring Mountain Rd, Ste 101B",Las Vegas,NV,89102,36.12592,-115.198097,3.5,1188,1,"{'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'HasTV': 'True', 'RestaurantsTableService': 'True', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}""}","Salad, Sushi Bars, Restaurants, Korean, Buffets, Japanese","{'Monday': '11:30-3:0', 'Tuesday': '11:30-3:0', 'Wednesday': '11:30-3:0', 'Thursday': '11:30-3:0', 'Friday': '11:30-3:0', 'Saturday': '11:30-3:0', 'Sunday': '11:30-3:0'}"
179,ItqPtxnayraXSlBS0EMOgg,MTO Café,500 S Main St,Las Vegas,NV,89101,36.1669213,-115.1498378,4.5,1177,1,"{'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'HasTV': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'Caters': 'True', 'DogsAllowed': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'HappyHour': 'False', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': True, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsTableService': 'True'}","Breakfast & Brunch, Cafes, Restaurants, Comfort Food, Food","{'Monday': '0:0-0:0', 'Tuesday': '8:0-14:0', 'Wednesday': '8:0-14:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-14:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}"
180,w-As0KSwy8pqMClOea-NLQ,The Mob Museum,300 Stewart Ave,Las Vegas,NV,89101,36.1728147,-115.1412426,4.5,1173,1,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsAttire': ""u'casual'"", 'DogsAllowed': 'False'}","Arts & Entertainment, Museums","{'Monday': '9:0-18:30', 'Tuesday': '9:0-18:0', 'Wednesday': '11:0-21:0', 'Thursday': '9:0-18:30', 'Friday': '9:0-21:0', 'Saturday': '9:0-18:45', 'Sunday': '9:0-18:0'}"
181,UTXNr62dGSK-tet8OeXUcQ,Yard House,3545 Las Vegas Blvd,Las Vegas,NV,89109,36.11754166,-115.1686615,4,1171,1,"{'WiFi': ""'free'"", 'RestaurantsGoodForGroups': 'True', 'GoodForDancing': 'False', 'RestaurantsPriceRange2': '2', 'CoatCheck': 'False', 'HappyHour': 'True', 'Alcohol': ""'full_bar'"", 'DogsAllowed': 'False', 'BikeParking': 'False', 'OutdoorSeating': 'True', 'Caters': 'False', 'NoiseLevel': ""'average'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'Smoking': ""u'no'"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': True, 'lot': True, 'valet': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}"", 'RestaurantsDelivery': 'None', 'GoodForMeal': ""{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'WheelchairAccessible': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}""}","American (New), Restaurants, Cocktail Bars, American (Traditional), Nightlife, Seafood, Beer Bar, Bars, Steakhouses, Wine Bars, Asian Fusion, Vegetarian, Breakfast & Brunch","{'Monday': '9:0-1:0', 'Tuesday': '9:0-1:0', 'Wednesday': '9:0-1:0', 'Thursday': '9:0-1:0', 'Friday': '9:0-1:30', 'Saturday': '9:0-1:30', 'Sunday': '9:0-1:0'}"
182,BFibmswPtBNyChp8vBHRsg,Gäbi Coffee & Bakery,"5808 Spring Mountain Rd, Ste 104",Las Vegas,NV,89146,36.1260786,-115.2216139,4,1169,1,"{'Caters': 'False', 'GoodForKids': 'True', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'False', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'BikeParking': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'HappyHour': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Food, Bakeries, Coffee & Tea, Tea Rooms","{'Monday': '9:0-23:0', 'Tuesday': '9:0-23:0', 'Wednesday': '9:0-23:0', 'Thursday': '9:0-23:0', 'Friday': '9:0-23:0', 'Saturday': '9:0-23:0', 'Sunday': '9:0-23:0'}"
183,vK1_qKEG7zHvjiTOsN0CRg,"Snooze, An A.M. Eatery","615 S College Ave, Ste 103",Tempe,AZ,85281,33.42383949,-111.9348014,4.5,1168,1,"{'NoiseLevel': ""'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'HasTV': 'True'}","Food, Coffee & Tea, Restaurants, Diners, Breakfast & Brunch, Sandwiches","{'Monday': '6:30-14:30', 'Tuesday': '6:30-14:30', 'Wednesday': '6:30-14:30', 'Thursday': '6:30-14:30', 'Friday': '6:30-14:30', 'Saturday': '6:30-14:30', 'Sunday': '6:30-14:30'}"
186,nVAJZ6BJ9PPlxDXn976R6A,In-N-Out Burger,4888 Dean Martin Dr,Las Vegas,NV,89103,36.1013195,-115.1821862,4,1164,1,"{'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'Alcohol': ""'none'"", 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DriveThru': 'True', 'DogsAllowed': 'False', 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}","Burgers, Restaurants, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '10:30-1:0', 'Wednesday': '10:30-1:0', 'Thursday': '10:30-1:0', 'Friday': '10:30-1:30', 'Saturday': '10:30-1:30', 'Sunday': '10:30-1:0'}"
188,DESv2ys6SjBKA4SyDtJvxw,Ferraro's Italian Restaurant & Wine Bar,4480 Paradise Rd,Las Vegas,NV,89169,36.10919834,-115.1519554,4.5,1157,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'RestaurantsAttire': ""'dressy'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'Caters': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'ByAppointmentOnly': 'False', 'GoodForDancing': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessAcceptsBitcoin': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}""}","Wine Bars, Nightlife, Bars, Food, Lounges, Italian, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '16:0-22:0', 'Wednesday': '11:30-3:0', 'Thursday': '13:0-21:0', 'Friday': '17:0-3:0', 'Saturday': '17:0-3:0', 'Sunday': '17:0-3:0'}"
189,dEAk-gE-5Q95a7p91gNn8A,Sushi Koma,"8665 W Flamingo Rd, Ste 126 & 127",Las Vegas,NV,89147,36.113892,-115.280322,4,1156,1,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'Caters': 'False', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'GoodForMeal': ""{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Japanese, Restaurants, Sushi Bars","{'Monday': '11:30-3:0', 'Tuesday': '11:30-3:0', 'Wednesday': '11:30-3:0', 'Thursday': '11:30-3:0', 'Friday': '11:30-3:0', 'Saturday': '11:30-3:0', 'Sunday': '11:30-3:0'}"
190,poYsvuOmVDqF4dTnjJ780A,TIABI Coffee & Waffle Bar,3961 Maryland Pkwy,Las Vegas,NV,89119,36.11664987,-115.1387529,4.5,1150,1,"{'BikeParking': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsBitcoin': 'False', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'HappyHour': 'False', 'HasTV': 'False', 'Caters': 'False', 'DogsAllowed': 'False', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'NoiseLevel': ""'average'"", 'DriveThru': 'False'}","Juice Bars & Smoothies, Breakfast & Brunch, Internet Cafes, Cafes, Bakeries, Comfort Food, Restaurants, Coffee & Tea, Desserts, Food, Local Flavor","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-18:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '7:0-18:0'}"
191,RNi6tW22UMgHwWLAb0mYdA,Lawry's The Prime Rib,4043 Howard Hughes Pkwy,Las Vegas,NV,89169,36.1151617,-115.1597903,4,1144,1,"{'BYOBCorkage': ""'yes_corkage'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsAttire': ""'dressy'"", 'HasTV': 'False', 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'RestaurantsPriceRange2': '3', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'True', 'WiFi': ""u'no'"", 'Alcohol': ""'full_bar'"", 'ByAppointmentOnly': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","American (Traditional), Venues & Event Spaces, Event Planning & Services, Steakhouses, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '16:0-21:0'}"
